ZipCode,City,MixedCity,StateCode,County,MixedCounty,Latitude,Longitude
01843,LAWRENCE,Lawrence,MA,ESSEX,Essex,42.691573,-71.161102
01844,METHUEN,Methuen,MA,ESSEX,Essex,42.731861,-71.18578
01845,NORTH ANDOVER,North Andover,MA,ESSEX,Essex,42.673022,-71.088049
01850,LOWELL,Lowell,MA,MIDDLESEX,Middlesex,42.655639,-71.303458
01851,LOWELL,Lowell,MA,MIDDLESEX,Middlesex,42.624348,-71.339113
01852,LOWELL,Lowell,MA,MIDDLESEX,Middlesex,42.628515,-71.296476
01853,LOWELL,Lowell,MA,MIDDLESEX,Middlesex,42.6435,-71.3101
01854,LOWELL,Lowell,MA,MIDDLESEX,Middlesex,42.649275,-71.346363
01860,MERRIMAC,Merrimac,MA,ESSEX,Essex,42.83658,-71.01155
01862,NORTH BILLERICA,North Billerica,MA,MIDDLESEX,Middlesex,42.568284,-71.29229
01863,NORTH CHELMSFORD,North Chelmsford,MA,MIDDLESEX,Middlesex,42.631398,-71.388618
01864,NORTH READING,North Reading,MA,MIDDLESEX,Middlesex,42.58049,-71.087025
01865,NUTTING LAKE,Nutting Lake,MA,MIDDLESEX,Middlesex,42.5381,-71.2689
01866,PINEHURST,Pinehurst,MA,MIDDLESEX,Middlesex,42.5304,-71.2278
01867,READING,Reading,MA,MIDDLESEX,Middlesex,42.533282,-71.103608
01876,TEWKSBURY,Tewksbury,MA,MIDDLESEX,Middlesex,42.611064,-71.231595
01879,TYNGSBORO,Tyngsboro,MA,MIDDLESEX,Middlesex,42.658821,-71.432972
01880,WAKEFIELD,Wakefield,MA,MIDDLESEX,Middlesex,42.501286,-71.066727
01885,WEST BOXFORD,West Boxford,MA,ESSEX,Essex,42.7077,-71.0658
01886,WESTFORD,Westford,MA,MIDDLESEX,Middlesex,42.588996,-71.441744
01887,WILMINGTON,Wilmington,MA,MIDDLESEX,Middlesex,42.565327,-71.174652
01888,WOBURN,Woburn,MA,MIDDLESEX,Middlesex,42.4806,-71.1516
01889,NORTH READING,North Reading,MA,MIDDLESEX,Middlesex,42.5763,-71.0788
01890,WINCHESTER,Winchester,MA,MIDDLESEX,Middlesex,42.449942,-71.14999
01899,ANDOVER,Andover,MA,ESSEX,Essex,42.6586,-71.1375
01901,LYNN,Lynn,MA,ESSEX,Essex,42.460542,-70.94614
01902,LYNN,Lynn,MA,ESSEX,Essex,42.473415,-70.942636
01903,LYNN,Lynn,MA,ESSEX,Essex,42.4638,-70.9479
01904,LYNN,Lynn,MA,ESSEX,Essex,42.489185,-70.968944
01905,LYNN,Lynn,MA,ESSEX,Essex,42.475945,-70.980115
01906,SAUGUS,Saugus,MA,ESSEX,Essex,42.467474,-71.012852
01907,SWAMPSCOTT,Swampscott,MA,ESSEX,Essex,42.47517,-70.904971
01908,NAHANT,Nahant,MA,ESSEX,Essex,42.435967,-70.920912
01910,LYNN,Lynn,MA,ESSEX,Essex,42.4667,-70.9503
01913,AMESBURY,Amesbury,MA,ESSEX,Essex,42.853164,-70.951838
01915,BEVERLY,Beverly,MA,ESSEX,Essex,42.567821,-70.85808
01921,BOXFORD,Boxford,MA,ESSEX,Essex,42.679297,-71.029386
01922,BYFIELD,Byfield,MA,ESSEX,Essex,42.758286,-70.917065
01923,DANVERS,Danvers,MA,ESSEX,Essex,42.576767,-70.951352
01929,ESSEX,Essex,MA,ESSEX,Essex,42.632303,-70.77843
01029,EAST OTIS,East Otis,MA,BERKSHIRE,Berkshire,42.192033,-73.045339
01030,FEEDING HILLS,Feeding Hills,MA,HAMPDEN,Hampden,42.070474,-72.675174
01031,GILBERTVILLE,Gilbertville,MA,WORCESTER,Worcester,42.3611,-72.20382
01032,GOSHEN,Goshen,MA,HAMPSHIRE,Hampshire,42.454455,-72.826714
01033,GRANBY,Granby,MA,HAMPSHIRE,Hampshire,42.257915,-72.505683
01034,GRANVILLE,Granville,MA,HAMPDEN,Hampden,42.092408,-72.949682
01035,HADLEY,Hadley,MA,HAMPSHIRE,Hampshire,42.356251,-72.585014
01036,HAMPDEN,Hampden,MA,HAMPDEN,Hampden,42.072956,-72.416626
01037,HARDWICK,Hardwick,MA,WORCESTER,Worcester,42.378705,-72.192186
01054,LEVERETT,Leverett,MA,FRANKLIN,Franklin,42.475356,-72.487555
01056,LUDLOW,Ludlow,MA,HAMPDEN,Hampden,42.192007,-72.45872
01057,MONSON,Monson,MA,HAMPDEN,Hampden,42.095536,-72.312918
01059,NORTH AMHERST,North Amherst,MA,HAMPSHIRE,Hampshire,42.3738,-72.5205
01060,NORTHAMPTON,Northampton,MA,HAMPSHIRE,Hampshire,42.329604,-72.625124
01061,NORTHAMPTON,Northampton,MA,HAMPSHIRE,Hampshire,42.3251,-72.6418
01062,FLORENCE,Florence,MA,HAMPSHIRE,Hampshire,42.330067,-72.692655
01103,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.103366,-72.590557
01104,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.12954,-72.569176
01105,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.100995,-72.581566
01106,LONGMEADOW,Longmeadow,MA,HAMPDEN,Hampden,42.05056,-72.565884
01107,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.121306,-72.60891
01108,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.08114,-72.557783
01109,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.118748,-72.549032
01138,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1015,-72.5905
01139,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1015,-72.5905
01144,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1032,-72.5916
01151,INDIAN ORCHARD,Indian Orchard,MA,HAMPDEN,Hampden,42.151278,-72.510524
01152,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1028,-72.5921
01199,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1015,-72.5905
01201,PITTSFIELD,Pittsfield,MA,BERKSHIRE,Berkshire,42.466531,-73.289364
01202,PITTSFIELD,Pittsfield,MA,BERKSHIRE,Berkshire,42.4501,-73.2456
01230,GREAT BARRINGTON,Great Barrington,MA,BERKSHIRE,Berkshire,42.171162,-73.330261
01235,HINSDALE,Hinsdale,MA,BERKSHIRE,Berkshire,42.3959,-73.076287
01236,HOUSATONIC,Housatonic,MA,BERKSHIRE,Berkshire,42.263088,-73.383452
01237,LANESBORO,Lanesboro,MA,BERKSHIRE,Berkshire,42.560748,-73.244402
01238,LEE,Lee,MA,BERKSHIRE,Berkshire,42.287955,-73.206905
01240,LENOX,Lenox,MA,BERKSHIRE,Berkshire,42.366471,-73.271106
01242,LENOX DALE,Lenox Dale,MA,BERKSHIRE,Berkshire,42.339438,-73.246692
01243,MIDDLEFIELD,Middlefield,MA,HAMPSHIRE,Hampshire,42.348104,-73.002747
01244,MILL RIVER,Mill River,MA,BERKSHIRE,Berkshire,42.137294,-73.195265
01245,MONTEREY,Monterey,MA,BERKSHIRE,Berkshire,42.179822,-73.196867
01247,NORTH ADAMS,North Adams,MA,BERKSHIRE,Berkshire,42.695558,-73.087992
01262,STOCKBRIDGE,Stockbridge,MA,BERKSHIRE,Berkshire,42.296779,-73.32588
01263,STOCKBRIDGE,Stockbridge,MA,BERKSHIRE,Berkshire,42.2878,-73.3208
01264,TYRINGHAM,Tyringham,MA,BERKSHIRE,Berkshire,42.22651,-73.197611
01266,WEST STOCKBRIDGE,West Stockbridge,MA,BERKSHIRE,Berkshire,42.288658,-73.377778
01267,WILLIAMSTOWN,Williamstown,MA,BERKSHIRE,Berkshire,42.642268,-73.252598
01111,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1015,-72.5905
01115,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.1015,-72.5905
01116,LONGMEADOW,Longmeadow,MA,HAMPDEN,Hampden,42.0647,-72.5131
01118,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.095584,-72.524304
01119,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.122508,-72.511518
01128,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.095804,-72.485598
01129,SPRINGFIELD,Springfield,MA,HAMPDEN,Hampden,42.120974,-72.487872
01203,PITTSFIELD,Pittsfield,MA,BERKSHIRE,Berkshire,42.4501,-73.2456
01220,ADAMS,Adams,MA,BERKSHIRE,Berkshire,42.627128,-73.11869
01222,ASHLEY FALLS,Ashley Falls,MA,BERKSHIRE,Berkshire,42.065432,-73.316479
01223,BECKET,Becket,MA,BERKSHIRE,Berkshire,42.324078,-73.130876
01224,BERKSHIRE,Berkshire,MA,BERKSHIRE,Berkshire,42.503468,-73.202113
01225,CHESHIRE,Cheshire,MA,BERKSHIRE,Berkshire,42.558246,-73.147934
01226,DALTON,Dalton,MA,BERKSHIRE,Berkshire,42.47662,-73.146709
01227,DALTON,Dalton,MA,BERKSHIRE,Berkshire,42.4739,-73.1667
01229,GLENDALE,Glendale,MA,BERKSHIRE,Berkshire,42.2836,-73.3445
01252,NORTH EGREMONT,North Egremont,MA,BERKSHIRE,Berkshire,42.1967,-73.4386
01253,OTIS,Otis,MA,BERKSHIRE,Berkshire,42.195522,-73.094484
01254,RICHMOND,Richmond,MA,BERKSHIRE,Berkshire,42.379056,-73.365874
01255,SANDISFIELD,Sandisfield,MA,BERKSHIRE,Berkshire,42.113526,-73.119992
01256,SAVOY,Savoy,MA,BERKSHIRE,Berkshire,42.589611,-73.022988
01257,SHEFFIELD,Sheffield,MA,BERKSHIRE,Berkshire,42.10393,-73.367684
01258,SOUTH EGREMONT,South Egremont,MA,BERKSHIRE,Berkshire,42.102233,-73.46408
01259,SOUTHFIELD,Southfield,MA,BERKSHIRE,Berkshire,42.079208,-73.238182
01260,SOUTH LEE,South Lee,MA,BERKSHIRE,Berkshire,42.2775,-73.2778
01270,WINDSOR,Windsor,MA,BERKSHIRE,Berkshire,42.51307,-73.050235
01301,GREENFIELD,Greenfield,MA,FRANKLIN,Franklin,42.631883,-72.59742
01302,GREENFIELD,Greenfield,MA,FRANKLIN,Franklin,42.5878,-72.6003
01330,ASHFIELD,Ashfield,MA,FRANKLIN,Franklin,42.525896,-72.80934
01331,ATHOL,Athol,MA,WORCESTER,Worcester,42.560683,-72.183898
01337,BERNARDSTON,Bernardston,MA,FRANKLIN,Franklin,42.690129,-72.585089
01338,BUCKLAND,Buckland,MA,FRANKLIN,Franklin,42.580045,-72.800323
01339,CHARLEMONT,Charlemont,MA,FRANKLIN,Franklin,42.63166,-72.878137
01340,COLRAIN,Colrain,MA,FRANKLIN,Franklin,42.675342,-72.740774
01341,CONWAY,Conway,MA,FRANKLIN,Franklin,42.509748,-72.699049
01342,DEERFIELD,Deerfield,MA,FRANKLIN,Franklin,42.539988,-72.618433
01343,DRURY,Drury,MA,BERKSHIRE,Berkshire,42.651664,-72.990795
01344,ERVING,Erving,MA,FRANKLIN,Franklin,42.608914,-72.42456
01346,HEATH,Heath,MA,FRANKLIN,Franklin,42.665724,-72.833294
01347,LAKE PLEASANT,Lake Pleasant,MA,FRANKLIN,Franklin,42.5567,-72.5186
01349,MILLERS FALLS,Millers Falls,MA,FRANKLIN,Franklin,42.573938,-72.484196
01350,MONROE BRIDGE,Monroe Bridge,MA,FRANKLIN,Franklin,42.721188,-72.975162
01351,MONTAGUE,Montague,MA,FRANKLIN,Franklin,42.548217,-72.511166
01354,GILL,Gill,MA,FRANKLIN,Franklin,42.63841,-72.509488
01355,NEW SALEM,New Salem,MA,FRANKLIN,Franklin,42.426036,-72.316418
01360,NORTHFIELD,Northfield,MA,FRANKLIN,Franklin,42.666519,-72.446882
01364,ORANGE,Orange,MA,FRANKLIN,Franklin,42.620458,-72.294444
01373,SOUTH DEERFIELD,South Deerfield,MA,FRANKLIN,Franklin,42.464914,-72.61716
01375,SUNDERLAND,Sunderland,MA,FRANKLIN,Franklin,42.466106,-72.555454
01376,TURNERS FALLS,Turners Falls,MA,FRANKLIN,Franklin,42.593404,-72.540041
01378,WARWICK,Warwick,MA,FRANKLIN,Franklin,42.666338,-72.344874
01379,WENDELL,Wendell,MA,FRANKLIN,Franklin,42.554654,-72.408295
01380,WENDELL DEPOT,Wendell Depot,MA,FRANKLIN,Franklin,42.588368,-72.395956
01420,FITCHBURG,Fitchburg,MA,WORCESTER,Worcester,42.582812,-71.80659
01430,ASHBURNHAM,Ashburnham,MA,WORCESTER,Worcester,42.655656,-71.922012
01431,ASHBY,Ashby,MA,MIDDLESEX,Middlesex,42.673591,-71.834337
01432,AYER,Ayer,MA,MIDDLESEX,Middlesex,42.562912,-71.568824
01434,DEVENS,Devens,MA,MIDDLESEX,Middlesex,42.534958,-71.611484
01463,PEPPERELL,Pepperell,MA,MIDDLESEX,Middlesex,42.665524,-71.599356
01464,SHIRLEY,Shirley,MA,MIDDLESEX,Middlesex,42.579502,-71.644512
01467,STILL RIVER,Still River,MA,WORCESTER,Worcester,42.48442,-71.62897
01468,TEMPLETON,Templeton,MA,WORCESTER,Worcester,42.543162,-72.066854
01469,TOWNSEND,Townsend,MA,MIDDLESEX,Middlesex,42.659557,-71.702288
01470,GROTON,Groton,MA,MIDDLESEX,Middlesex,42.6112,-71.5752
01471,GROTON,Groton,MA,MIDDLESEX,Middlesex,42.6112,-71.5752
01472,WEST GROTON,West Groton,MA,MIDDLESEX,Middlesex,42.6006,-71.6302
01473,WESTMINSTER,Westminster,MA,WORCESTER,Worcester,42.559479,-71.908706
01366,PETERSHAM,Petersham,MA,WORCESTER,Worcester,42.445872,-72.213524
01367,ROWE,Rowe,MA,FRANKLIN,Franklin,42.69587,-72.934949
01368,ROYALSTON,Royalston,MA,WORCESTER,Worcester,42.670469,-72.197026
01370,SHELBURNE FALLS,Shelburne Falls,MA,FRANKLIN,Franklin,42.601438,-72.739108
01436,BALDWINVILLE,Baldwinville,MA,WORCESTER,Worcester,42.600122,-72.086316
01438,EAST TEMPLETON,East Templeton,MA,WORCESTER,Worcester,42.565092,-72.031569
01440,GARDNER,Gardner,MA,WORCESTER,Worcester,42.589966,-71.986054
01441,WESTMINSTER,Westminster,MA,WORCESTER,Worcester,42.575,-71.9988
01450,GROTON,Groton,MA,MIDDLESEX,Middlesex,42.61619,-71.576808
01451,HARVARD,Harvard,MA,WORCESTER,Worcester,42.498546,-71.581862
01452,HUBBARDSTON,Hubbardston,MA,WORCESTER,Worcester,42.484168,-72.011197
01453,LEOMINSTER,Leominster,MA,WORCESTER,Worcester,42.524468,-71.772212
01460,LITTLETON,Littleton,MA,MIDDLESEX,Middlesex,42.537958,-71.484974
01462,LUNENBURG,Lunenburg,MA,WORCESTER,Worcester,42.587142,-71.720924
01474,WEST TOWNSEND,West Townsend,MA,MIDDLESEX,Middlesex,42.66967,-71.743376
01475,WINCHENDON,Winchendon,MA,WORCESTER,Worcester,42.660866,-72.048898
01477,WINCHENDON SPRINGS,Winchendon Springs,MA,WORCESTER,Worcester,42.7021,-72.0237
01501,AUBURN,Auburn,MA,WORCESTER,Worcester,42.195675,-71.84607
01503,BERLIN,Berlin,MA,WORCESTER,Worcester,42.384234,-71.629366
01504,BLACKSTONE,Blackstone,MA,WORCESTER,Worcester,42.039526,-71.530657
01505,BOYLSTON,Boylston,MA,WORCESTER,Worcester,42.35397,-71.717353
01506,BROOKFIELD,Brookfield,MA,WORCESTER,Worcester,42.194498,-72.103822
01507,CHARLTON,Charlton,MA,WORCESTER,Worcester,42.131775,-71.973205
01521,HOLLAND,Holland,MA,HAMPDEN,Hampden,42.064504,-72.168424
01522,JEFFERSON,Jefferson,MA,WORCESTER,Worcester,42.376355,-71.872314
01523,LANCASTER,Lancaster,MA,WORCESTER,Worcester,42.47212,-71.667642
01524,LEICESTER,Leicester,MA,WORCESTER,Worcester,42.240144,-71.918765
01525,LINWOOD,Linwood,MA,WORCESTER,Worcester,42.0973,-71.6455
01526,MANCHAUG,Manchaug,MA,WORCESTER,Worcester,42.0945,-71.7482
01527,MILLBURY,Millbury,MA,WORCESTER,Worcester,42.1908,-71.779474
01529,MILLVILLE,Millville,MA,WORCESTER,Worcester,42.039469,-71.577323
01531,NEW BRAINTREE,New Braintree,MA,WORCESTER,Worcester,42.320452,-72.129492
01532,NORTHBOROUGH,Northborough,MA,WORCESTER,Worcester,42.330073,-71.635176
01534,NORTHBRIDGE,Northbridge,MA,WORCESTER,Worcester,42.136202,-71.642674
01550,SOUTHBRIDGE,Southbridge,MA,WORCESTER,Worcester,42.067572,-72.044007
01560,SOUTH GRAFTON,South Grafton,MA,WORCESTER,Worcester,42.174762,-71.679842
01561,SOUTH LANCASTER,South Lancaster,MA,WORCESTER,Worcester,42.4444,-71.6876
01562,SPENCER,Spencer,MA,WORCESTER,Worcester,42.247962,-71.990742
01564,STERLING,Sterling,MA,WORCESTER,Worcester,42.439322,-71.776608
01566,STURBRIDGE,Sturbridge,MA,WORCESTER,Worcester,42.101636,-72.079806
01568,UPTON,Upton,MA,WORCESTER,Worcester,42.176133,-71.604529
01585,WEST BROOKFIELD,West Brookfield,MA,WORCESTER,Worcester,42.227596,-72.164598
01586,WEST MILLBURY,West Millbury,MA,WORCESTER,Worcester,42.1756,-71.8027
01588,WHITINSVILLE,Whitinsville,MA,WORCESTER,Worcester,42.125659,-71.664119
01590,SUTTON,Sutton,MA,WORCESTER,Worcester,42.135437,-71.755846
01601,WORCESTER,Worcester,MA,WORCESTER,Worcester,42.2627,-71.8028
01602,WORCESTER,Worcester,MA,WORCESTER,Worcester,42.274402,-71.847756
01603,WORCESTER,Worcester,MA,WORCESTER,Worcester,42.244677,-71.844808
01604,WORCESTER,Worcester,MA,WORCESTER,Worcester,42.249198,-71.764908
01930,GLOUCESTER,Gloucester,MA,ESSEX,Essex,42.630956,-70.683382
01931,GLOUCESTER,Gloucester,MA,ESSEX,Essex,42.6159,-70.6627
01936,HAMILTON,Hamilton,MA,ESSEX,Essex,42.6208,-70.8578
01937,HATHORNE,Hathorne,MA,ESSEX,Essex,42.5834,-70.9859
01938,IPSWICH,Ipswich,MA,ESSEX,Essex,42.682948,-70.847264
01940,LYNNFIELD,Lynnfield,MA,ESSEX,Essex,42.538193,-71.030538
01944,MANCHESTER,Manchester,MA,ESSEX,Essex,42.57953,-70.765114
01945,MARBLEHEAD,Marblehead,MA,ESSEX,Essex,42.500168,-70.864898
01949,MIDDLETON,Middleton,MA,ESSEX,Essex,42.602573,-71.013696
01950,NEWBURYPORT,Newburyport,MA,ESSEX,Essex,42.81423,-70.874524
01983,TOPSFIELD,Topsfield,MA,ESSEX,Essex,42.635633,-70.944318
01984,WENHAM,Wenham,MA,ESSEX,Essex,42.601974,-70.872882
01985,WEST NEWBURY,West Newbury,MA,ESSEX,Essex,42.791528,-70.968849
02018,ACCORD,Accord,MA,PLYMOUTH,Plymouth,42.1747,-70.8845
02019,BELLINGHAM,Bellingham,MA,NORFOLK,Norfolk,42.076452,-71.472236
02020,BRANT ROCK,Brant Rock,MA,PLYMOUTH,Plymouth,42.0863,-70.6417
02021,CANTON,Canton,MA,NORFOLK,Norfolk,42.18271,-71.122104
02025,COHASSET,Cohasset,MA,NORFOLK,Norfolk,42.232751,-70.815908
02026,DEDHAM,Dedham,MA,NORFOLK,Norfolk,42.244598,-71.181152
02027,DEDHAM,Dedham,MA,NORFOLK,Norfolk,42.2472,-71.1664
02030,DOVER,Dover,MA,NORFOLK,Norfolk,42.241727,-71.287522
01508,CHARLTON CITY,Charlton City,MA,WORCESTER,Worcester,42.1476,-71.9982
01509,CHARLTON DEPOT,Charlton Depot,MA,WORCESTER,Worcester,42.1733,-71.9794
01510,CLINTON,Clinton,MA,WORCESTER,Worcester,42.4132,-71.69127
01515,EAST BROOKFIELD,East Brookfield,MA,WORCESTER,Worcester,42.207255,-72.048914
01516,DOUGLAS,Douglas,MA,WORCESTER,Worcester,42.054573,-71.754706
01517,EAST PRINCETON,East Princeton,MA,WORCESTER,Worcester,42.4728,-71.8395
01518,FISKDALE,Fiskdale,MA,WORCESTER,Worcester,42.106473,-72.114044
01519,GRAFTON,Grafton,MA,WORCESTER,Worcester,42.202961,-71.68107
01520,HOLDEN,Holden,MA,WORCESTER,Worcester,42.333798,-71.853266
01535,NORTH BROOKFIELD,North Brookfield,MA,WORCESTER,Worcester,42.268925,-72.08293
01536,NORTH GRAFTON,North Grafton,MA,WORCESTER,Worcester,42.224812,-71.68933
01537,NORTH OXFORD,North Oxford,MA,WORCESTER,Worcester,42.162944,-71.891157
01538,NORTH UXBRIDGE,North Uxbridge,MA,WORCESTER,Worcester,42.0878,-71.6417
01540,OXFORD,Oxford,MA,WORCESTER,Worcester,42.121482,-71.854026
01541,PRINCETON,Princeton,MA,WORCESTER,Worcester,42.456909,-71.890806
01542,ROCHDALE,Rochdale,MA,WORCESTER,Worcester,42.201258,-71.910758
01543,RUTLAND,Rutland,MA,WORCESTER,Worcester,42.383117,-71.961566
01545,SHREWSBURY,Shrewsbury,MA,WORCESTER,Worcester,42.28678,-71.713616
01546,SHREWSBURY,Shrewsbury,MA,WORCESTER,Worcester,42.2959,-71.7134
01569,UXBRIDGE,Uxbridge,MA,WORCESTER,Worcester,42.062542,-71.64365
01570,WEBSTER,Webster,MA,WORCESTER,Worcester,42.058201,-71.848067
01571,DUDLEY,Dudley,MA,WORCESTER,Worcester,42.059683,-71.936768
01580,WESTBOROUGH,Westborough,MA,WORCESTER,Worcester,42.2695,-71.6164
01581,WESTBOROUGH,Westborough,MA,WORCESTER,Worcester,42.266153,-71.60922
01582,WESTBOROUGH,Westborough,MA,WORCESTER,Worcester,42.2695,-71.6164
01583,WEST BOYLSTON,West Boylston,MA,WORCESTER,Worcester,42.359146,-71.782384
01951,NEWBURY,Newbury,MA,ESSEX,Essex,42.755307,-70.849598
01952,SALISBURY,Salisbury,MA,ESSEX,Essex,42.850347,-70.863299
01960,PEABODY,Peabody,MA,ESSEX,Essex,42.532576,-70.97366
01961,PEABODY,Peabody,MA,ESSEX,Essex,42.5278,-70.9294
01965,PRIDES CROSSING,Prides Crossing,MA,ESSEX,Essex,42.559,-70.8253
01966,ROCKPORT,Rockport,MA,ESSEX,Essex,42.66054,-70.616169
01969,ROWLEY,Rowley,MA,ESSEX,Essex,42.717874,-70.895394
01970,SALEM,Salem,MA,ESSEX,Essex,42.514708,-70.907522
01971,SALEM,Salem,MA,ESSEX,Essex,42.5195,-70.8972
01982,SOUTH HAMILTON,South Hamilton,MA,ESSEX,Essex,42.626832,-70.860216
02031,EAST MANSFIELD,East Mansfield,MA,BRISTOL,Bristol,42.0231,-71.1779
02032,EAST WALPOLE,East Walpole,MA,NORFOLK,Norfolk,42.154132,-71.215034
02035,FOXBORO,Foxboro,MA,NORFOLK,Norfolk,42.060874,-71.235452
02038,FRANKLIN,Franklin,MA,NORFOLK,Norfolk,42.087009,-71.407757
02040,GREENBUSH,Greenbush,MA,PLYMOUTH,Plymouth,42.1792,-70.7501
02041,GREEN HARBOR,Green Harbor,MA,PLYMOUTH,Plymouth,42.0775,-70.65
02043,HINGHAM,Hingham,MA,PLYMOUTH,Plymouth,42.215769,-70.879249
02044,HINGHAM,Hingham,MA,PLYMOUTH,Plymouth,42.2039,-70.8789
02045,HULL,Hull,MA,PLYMOUTH,Plymouth,42.284262,-70.888204
02047,HUMAROCK,Humarock,MA,PLYMOUTH,Plymouth,42.1361,-70.6908
02048,MANSFIELD,Mansfield,MA,BRISTOL,Bristol,42.016984,-71.221894
02050,MARSHFIELD,Marshfield,MA,PLYMOUTH,Plymouth,42.111083,-70.713148
02051,MARSHFIELD HILLS,Marshfield Hills,MA,PLYMOUTH,Plymouth,42.1459,-70.7405
02052,MEDFIELD,Medfield,MA,NORFOLK,Norfolk,42.182364,-71.310053
02053,MEDWAY,Medway,MA,NORFOLK,Norfolk,42.152946,-71.427022
02054,MILLIS,Millis,MA,NORFOLK,Norfolk,42.16616,-71.361252
02055,MINOT,Minot,MA,PLYMOUTH,Plymouth,42.2403,-70.7626
02056,NORFOLK,Norfolk,MA,NORFOLK,Norfolk,42.116503,-71.331134
02059,NORTH MARSHFIELD,North Marshfield,MA,PLYMOUTH,Plymouth,42.1434,-70.7705
02071,SOUTH WALPOLE,South Walpole,MA,NORFOLK,Norfolk,42.101912,-71.272054
02072,STOUGHTON,Stoughton,MA,NORFOLK,Norfolk,42.11855,-71.103346
02081,WALPOLE,Walpole,MA,NORFOLK,Norfolk,42.150832,-71.258996
02090,WESTWOOD,Westwood,MA,NORFOLK,Norfolk,42.221173,-71.199439
02093,WRENTHAM,Wrentham,MA,NORFOLK,Norfolk,42.055321,-71.371588
02108,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.357322,-71.0645
02109,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.363244,-71.053774
02110,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.358162,-71.054065
02111,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.350274,-71.058768
02112,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.3586,-71.0605
02113,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.365161,-71.055472
02114,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.36225,-71.067337
02115,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.342124,-71.096672
02116,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.350571,-71.076869
02117,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.3586,-71.0605
02118,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.337039,-71.072034
02119,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.323038,-71.084684
02120,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.332608,-71.09653
02121,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.307319,-71.085935
02122,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.296954,-71.054622
02123,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.3586,-71.0605
02060,NORTH SCITUATE,North Scituate,MA,PLYMOUTH,Plymouth,42.2187,-70.7861
02061,NORWELL,Norwell,MA,PLYMOUTH,Plymouth,42.151425,-70.821397
02062,NORWOOD,Norwood,MA,NORFOLK,Norfolk,42.181894,-71.19668
02065,OCEAN BLUFF,Ocean Bluff,MA,PLYMOUTH,Plymouth,42.0918,-70.7061
02066,SCITUATE,Scituate,MA,PLYMOUTH,Plymouth,42.207539,-70.775681
02067,SHARON,Sharon,MA,NORFOLK,Norfolk,42.111125,-71.185819
02070,SHELDONVILLE,Sheldonville,MA,NORFOLK,Norfolk,42.0283,-71.3976
02124,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.28491,-71.069753
02125,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.315824,-71.055735
02126,MATTAPAN,Mattapan,MA,SUFFOLK,Suffolk,42.275794,-71.090714
02127,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.336076,-71.035834
02128,BOSTON,Boston,MA,SUFFOLK,Suffolk,42.373323,-71.015505
02129,CHARLESTOWN,Charlestown,MA,SUFFOLK,Suffolk,42.38168,-71.064086
02130,JAMAICA PLAIN,Jamaica Plain,MA,SUFFOLK,Suffolk,42.310509,-71.117394
02139,CAMBRIDGE,Cambridge,MA,MIDDLESEX,Middlesex,42.364397,-71.101196
02140,CAMBRIDGE,Cambridge,MA,MIDDLESEX,Middlesex,42.393254,-71.13454
02141,CAMBRIDGE,Cambridge,MA,MIDDLESEX,Middlesex,42.370159,-71.080748
02142,CAMBRIDGE,Cambridge,MA,MIDDLESEX,Middlesex,42.36249,-71.080492
02143,SOMERVILLE,Somerville,MA,MIDDLESEX,Middlesex,42.382964,-71.095574
02155,MEDFORD,Medford,MA,MIDDLESEX,Middlesex,42.424993,-71.111104
